geopoint,Daylight_savings_time_flag,Timezone,Longitude,Latitude,State,City,Zip
"34.152757,-118.2658",1,-8,-118.2658,34.152757,CA,Glendale,91203
"34.135259,-118.25948",1,-8,-118.25948,34.135259,CA,Glendale,91204
"34.138514,-118.243",1,-8,-118.243,34.138514,CA,Glendale,91205
"34.156674,-118.22937",1,-8,-118.22937,34.156674,CA,Glendale,91206
"34.165373,-118.24532",1,-8,-118.24532,34.165373,CA,Glendale,91207
"34.189605,-118.22857",1,-8,-118.22857,34.189605,CA,Glendale,91208
"33.786594,-118.298662",1,-8,-118.298662,33.786594,CA,Glendale,91209
"33.786594,-118.298662",1,-8,-118.298662,33.786594,CA,Glendale,91210
"34.232003,-118.24753",1,-8,-118.24753,34.232003,CA,La Crescenta,91214
"33.786594,-118.298662",1,-8,-118.298662,33.786594,CA,Glendale,91221
"33.786594,-118.298662",1,-8,-118.298662,33.786594,CA,Glendale,91222
"33.786594,-118.298662",1,-8,-118.298662,33.786594,CA,La Crescenta,91224
"33.786594,-118.298662",1,-8,-118.298662,33.786594,CA,Glendale,91225
"33.786594,-118.298662",1,-8,-118.298662,33.786594,CA,Glendale,91226
"34.139536,-118.7607",1,-8,-118.7607,34.139536,CA,Agoura Hills,91301
"34.133513,-118.66464",1,-8,-118.66464,34.133513,CA,Calabasas,91302
"34.198204,-118.60206",1,-8,-118.60206,34.198204,CA,Canoga Park,91303
"34.218654,-118.62538",1,-8,-118.62538,34.218654,CA,Canoga Park,91304
"33.786594,-118.298662",1,-8,-118.298662,33.786594,CA,Canoga Park,91305
"34.209407,-118.57735",1,-8,-118.57735,34.209407,CA,Winnetka,91306
"34.197737,-118.64797",1,-8,-118.64797,34.197737,CA,West Hills,91307
"33.786594,-118.298662",1,-8,-118.298662,33.786594,CA,West Hills,91308
"33.786594,-118.298662",1,-8,-118.298662,33.786594,CA,Canoga Park,91309
"33.786594,-118.298662",1,-8,-118.298662,33.786594,CA,Castaic,91310
"34.259052,-118.59426",1,-8,-118.59426,34.259052,CA,Chatsworth,91311
"33.786594,-118.298662",1,-8,-118.298662,33.786594,CA,Chatsworth,91312
"33.786594,-118.298662",1,-8,-118.298662,33.786594,CA,Chatsworth,91313
"34.168753,-118.51636",1,-8,-118.51636,34.168753,CA,Encino,91316
"34.032383,-119.1343",1,-8,-119.1343,34.032383,CA,Newbury Park,91319
"34.175038,-118.93956",1,-8,-118.93956,34.175038,CA,Newbury Park,91320
"34.377782,-118.51489",1,-8,-118.51489,34.377782,CA,Newhall,91321
"33.786594,-118.298662",1,-8,-118.298662,33.786594,CA,Newhall,91322
"34.240353,-118.55038",1,-8,-118.55038,34.240353,CA,Northridge,91324
"34.235055,-118.51766",1,-8,-118.51766,34.235055,CA,Northridge,91325
"34.276154,-118.54581",1,-8,-118.54581,34.276154,CA,Northridge,91326
"33.786594,-118.298662",1,-8,-118.298662,33.786594,CA,Northridge,91327
"33.786594,-118.298662",1,-8,-118.298662,33.786594,CA,Northridge,91328
"33.786594,-118.298662",1,-8,-118.298662,33.786594,CA,Northridge,91329
"33.786594,-118.298662",1,-8,-118.298662,33.786594,CA,Northridge,91330
"34.254751,-118.42406",1,-8,-118.42406,34.254751,CA,Pacoima,91331
"33.786594,-118.298662",1,-8,-118.298662,33.786594,CA,Pacoima,91333
"33.786594,-118.298662",1,-8,-118.298662,33.786594,CA,Pacoima,91334
"34.200104,-118.54099",1,-8,-118.54099,34.200104,CA,Reseda,91335
"33.786594,-118.298662",1,-8,-118.298662,33.786594,CA,Reseda,91337
"34.284935,-118.43821",1,-8,-118.43821,34.284935,CA,San Fernando,91340
"33.786594,-118.298662",1,-8,-118.298662,33.786594,CA,San Fernando,91341
"34.307877,-118.42904",1,-8,-118.42904,34.307877,CA,Sylmar,91342
"34.239503,-118.48224",1,-8,-118.48224,34.239503,CA,North Hills,91343
"34.277648,-118.50047",1,-8,-118.50047,34.277648,CA,Granada Hills,91344
"34.264635,-118.45961",1,-8,-118.45961,34.264635,CA,Mission Hills,91345
"33.786594,-118.298662",1,-8,-118.298662,33.786594,CA,Mission Hills,91346
"34.481172,-118.42821",1,-8,-118.42821,34.481172,CA,Santa Clarita,91350
"34.424794,-118.44513",1,-8,-118.44513,34.424794,CA,Canyon Country,91351
"34.224089,-118.37563",1,-8,-118.37563,34.224089,CA,Sun Valley,91352
"33.786594,-118.298662",1,-8,-118.298662,33.786594,CA,Sun Valley,91353
"34.445313,-118.55252",1,-8,-118.55252,34.445313,CA,Valencia,91354
"34.406519,-118.56214",1,-8,-118.56214,34.406519,CA,Valencia,91355
"34.164255,-118.54472",1,-8,-118.54472,34.164255,CA,Tarzana,91356
"33.786594,-118.298662",1,-8,-118.298662,33.786594,CA,Tarzana,91357
"34.032383,-119.1343",1,-8,-119.1343,34.032383,CA,Thousand Oaks,91358
"34.032383,-119.1343",1,-8,-119.1343,34.032383,CA,Westlake Village,91359
"34.208837,-118.87348",1,-8,-118.87348,34.208837,CA,Thousand Oaks,91360
"34.14348,-118.85608",1,-8,-118.85608,34.14348,CA,Westlake Village,91361
"34.190804,-118.83704",1,-8,-118.83704,34.190804,CA,Thousand Oaks,91362
"33.786594,-118.298662",1,-8,-118.298662,33.786594,CA,Westlake Village,91363
"34.158214,-118.60061",1,-8,-118.60061,34.158214,CA,Woodland Hills,91364
"33.786594,-118.298662",1,-8,-118.298662,33.786594,CA,Woodland Hills,91365
"34.176238,-118.61992",1,-8,-118.61992,34.176238,CA,Woodland Hills,91367
"33.786594,-118.298662",1,-8,-118.298662,33.786594,CA,Woodland Hills,91371
"33.786594,-118.298662",1,-8,-118.298662,33.786594,CA,Calabasas,91372
"33.786594,-118.298662",1,-8,-118.298662,33.786594,CA,Agoura Hills,91376
"34.182875,-118.76893",1,-8,-118.76893,34.182875,CA,Oak Park,91377
"33.786594,-118.298662",1,-8,-118.298662,33.786594,CA,Santa Clarita,91380
"34.384663,-118.58704",1,-8,-118.58704,34.384663,CA,Stevenson Ranch,91381
"33.786594,-118.298662",1,-8,-118.298662,33.786594,CA,Santa Clarita,91382
"33.786594,-118.298662",1,-8,-118.298662,33.786594,CA,Santa Clarita,91383
"34.478797,-118.65255",1,-8,-118.65255,34.478797,CA,Castaic,91384
"33.786594,-118.298662",1,-8,-118.298662,33.786594,CA,Valencia,91385
"33.786594,-118.298662",1,-8,-118.298662,33.786594,CA,Canyon Country,91386
"34.421537,-118.419181",1,-8,-118.419181,34.421537,CA,Santa Clarita,91387
"33.786594,-118.298662",1,-8,-118.298662,33.786594,CA,Van Nuys,91388
"34.490004,-118.300826",1,-8,-118.300826,34.490004,CA,Santa Clarita,91390
"33.786594,-118.298662",1,-8,-118.298662,33.786594,CA,Sylmar,91392
"33.786594,-118.298662",1,-8,-118.298662,33.786594,CA,North Hills,91393
"33.786594,-118.298662",1,-8,-118.298662,33.786594,CA,Granada Hills,91394
"33.786594,-118.298662",1,-8,-118.298662,33.786594,CA,Mission Hills,91395
"33.786594,-118.298662",1,-8,-118.298662,33.786594,CA,Winnetka,91396
"33.786594,-118.298662",1,-8,-118.298662,33.786594,CA,Woodland Hills,91399
"34.176505,-118.43308",1,-8,-118.43308,34.176505,CA,Van Nuys,91401
"34.223753,-118.44322",1,-8,-118.44322,34.223753,CA,Panorama City,91402
"34.152513,-118.46396",1,-8,-118.46396,34.152513,CA,Sherman Oaks,91403
"33.786594,-118.298662",1,-8,-118.298662,33.786594,CA,Van Nuys,91404
"34.199704,-118.44724",1,-8,-118.44724,34.199704,CA,Van Nuys,91405
"34.201491,-118.49376",1,-8,-118.49376,34.201491,CA,Van Nuys,91406
"33.786594,-118.298662",1,-8,-118.298662,33.786594,CA,Van Nuys,91407
"33.786594,-118.298662",1,-8,-118.298662,33.786594,CA,Van Nuys,91408
"33.786594,-118.298662",1,-8,-118.298662,33.786594,CA,Van Nuys,91409
"33.786594,-118.298662",1,-8,-118.298662,33.786594,CA,Van Nuys,91410
"34.178305,-118.45858",1,-8,-118.45858,34.178305,CA,Van Nuys,91411
"33.786594,-118.298662",1,-8,-118.298662,33.786594,CA,Panorama City,91412
"33.786594,-118.298662",1,-8,-118.298662,33.786594,CA,Sherman Oaks,91413
"33.786594,-118.298662",1,-8,-118.298662,33.786594,CA,Encino,91416
"34.153628,-118.43222",1,-8,-118.43222,34.153628,CA,Sherman Oaks,91423
"33.786594,-118.298662",1,-8,-118.298662,33.786594,CA,Encino,91426
"34.155625,-118.48925",1,-8,-118.48925,34.155625,CA,Encino,91436
"33.786594,-118.298662",1,-8,-118.298662,33.786594,CA,Van Nuys,91470
"33.786594,-118.298662",1,-8,-118.298662,33.786594,CA,Van Nuys,91482
"33.786594,-118.298662",1,-8,-118.298662,33.786594,CA,Sherman Oaks,91495
"33.786594,-118.298662",1,-8,-118.298662,33.786594,CA,Van Nuys,91496
"33.786594,-118.298662",1,-8,-118.298662,33.786594,CA,Van Nuys,91497
"33.786594,-118.298662",1,-8,-118.298662,33.786594,CA,Van Nuys,91499
"34.186755,-118.30153",1,-8,-118.30153,34.186755,CA,Burbank,91501
"34.177606,-118.30954",1,-8,-118.30954,34.177606,CA,Burbank,91502
"33.786594,-118.298662",1,-8,-118.298662,33.786594,CA,Burbank,91503
"34.201254,-118.32993",1,-8,-118.32993,34.201254,CA,Burbank,91504
"34.166906,-118.34366",1,-8,-118.34366,34.166906,CA,Burbank,91505
"34.169663,-118.32364",1,-8,-118.32364,34.169663,CA,Burbank,91506
"33.786594,-118.298662",1,-8,-118.298662,33.786594,CA,Burbank,91507
"33.786594,-118.298662",1,-8,-118.298662,33.786594,CA,Burbank,91508
"33.786594,-118.298662",1,-8,-118.298662,33.786594,CA,Burbank,91510
"33.786594,-118.298662",1,-8,-118.298662,33.786594,CA,Burbank,91521
"33.786594,-118.298662",1,-8,-118.298662,33.786594,CA,Burbank,91522
"33.786594,-118.298662",1,-8,-118.298662,33.786594,CA,Burbank,91523
"33.786594,-118.298662",1,-8,-118.298662,33.786594,CA,Burbank,91526
"34.168206,-118.37246",1,-8,-118.37246,34.168206,CA,North Hollywood,91601
"34.152476,-118.36841",1,-8,-118.36841,34.152476,CA,North Hollywood,91602
"33.786594,-118.298662",1,-8,-118.298662,33.786594,CA,North Hollywood,91603
"34.143856,-118.39429",1,-8,-118.39429,34.143856,CA,Studio City,91604
"34.208142,-118.4011",1,-8,-118.4011,34.208142,CA,North Hollywood,91605
"34.185698,-118.38836",1,-8,-118.38836,34.185698,CA,North Hollywood,91606
"34.165706,-118.39986",1,-8,-118.39986,34.165706,CA,Valley Village,91607
"34.139397,-118.35034",1,-8,-118.35034,34.139397,CA,Universal City,91608
"33.786594,-118.298662",1,-8,-118.298662,33.786594,CA,North Hollywood,91609
"33.786594,-118.298662",1,-8,-118.298662,33.786594,CA,Toluca Lake,91610
"33.786594,-118.298662",1,-8,-118.298662,33.786594,CA,North Hollywood,91611
"33.786594,-118.298662",1,-8,-118.298662,33.786594,CA,North Hollywood,91612
"33.786594,-118.298662",1,-8,-118.298662,33.786594,CA,Studio City,91614
"33.786594,-118.298662",1,-8,-118.298662,33.786594,CA,North Hollywood,91615
"33.786594,-118.298662",1,-8,-118.298662,33.786594,CA,North Hollywood,91616
"33.786594,-118.298662",1,-8,-118.298662,33.786594,CA,Valley Village,91617
"33.786594,-118.298662",1,-8,-118.298662,33.786594,CA,North Hollywood,91618
"34.175205,-118.382212",1,-8,-118.382212,34.175205,CA,Los Angeles,91671
"34.131659,-117.5924",1,-8,-117.5924,34.131659,CA,Alta Loma,91701
"34.128907,-117.90309",1,-8,-117.90309,34.128907,CA,Azusa,91702
"34.087108,-117.96966",1,-8,-117.96966,34.087108,CA,Baldwin Park,91706
"34.839964,-115.967051",1,-8,-115.967051,34.839964,CA,Chino,91708
"33.975267,-117.72305",1,-8,-117.72305,33.975267,CA,Chino Hills,91709
"34.015963,-117.68737",1,-8,-117.68737,34.015963,CA,Chino,91710
"34.110009,-117.71973",1,-8,-117.71973,34.110009,CA,Claremont,91711
"33.786594,-118.298662",1,-8,-118.298662,33.786594,CA,City Of Industry,91714
"33.786594,-118.298662",1,-8,-118.298662,33.786594,CA,City Of Industry,91715
"33.786594,-118.298662",1,-8,-118.298662,33.786594,CA,City Of Industry,91716
"33.752886,-116.055617",1,-8,-116.055617,33.752886,CA,Corona,91718
"33.735688,-117.42049",1,-8,-117.42049,33.735688,CA,Corona,91719
"33.752886,-116.055617",1,-8,-116.055617,33.752886,CA,Corona,91720
"34.097708,-117.90698",1,-8,-117.90698,34.097708,CA,Covina,91722
"34.085809,-117.88694",1,-8,-117.88694,34.085809,CA,Covina,91723
"34.088771,-117.85817",1,-8,-117.85817,34.088771,CA,Covina,91724
"34.839964,-115.967051",1,-8,-115.967051,34.839964,CA,Rancho Cucamonga,91729
"34.104555,-117.58734",1,-8,-117.58734,34.104555,CA,Rancho Cucamonga,91730
"34.076642,-118.03942",1,-8,-118.03942,34.076642,CA,El Monte,91731
"34.070659,-118.01383",1,-8,-118.01383,34.070659,CA,El Monte,91732
"34.05051,-118.04834",1,-8,-118.04834,34.05051,CA,South El Monte,91733
"33.786594,-118.298662",1,-8,-118.298662,33.786594,CA,El Monte,91734
"33.786594,-118.298662",1,-8,-118.298662,33.786594,CA,El Monte,91735
"34.147849,-117.57847",1,-8,-117.57847,34.147849,CA,Alta Loma,91737
"34.127819,-117.5246",1,-8,-117.5246,34.127819,CA,Rancho Cucamonga,91739
"34.119245,-117.8548",1,-8,-117.8548,34.119245,CA,Glendora,91740
"34.140207,-117.85704",1,-8,-117.85704,34.140207,CA,Glendora,91741
"34.066655,-117.58831",1,-8,-117.58831,34.066655,CA,Guasti,91743
"34.029561,-117.93975",1,-8,-117.93975,34.029561,CA,La Puente,91744
"34.000578,-117.96943",1,-8,-117.96943,34.000578,CA,Hacienda Heights,91745
"34.046889,-117.98464",1,-8,-117.98464,34.046889,CA,La Puente,91746
"33.786594,-118.298662",1,-8,-118.298662,33.786594,CA,La Puente,91747
"33.985012,-117.89705",1,-8,-117.89705,33.985012,CA,Rowland Heights,91748
"33.786594,-118.298662",1,-8,-118.298662,33.786594,CA,La Puente,91749
"34.117047,-117.77097",1,-8,-117.77097,34.117047,CA,La Verne,91750
"34.001846,-117.52759",1,-8,-117.52759,34.001846,CA,Mira Loma,91752
"34.048207,-118.14161",1,-8,-118.14161,34.048207,CA,Monterey Park,91754
"34.05471,-118.11823",1,-8,-118.11823,34.05471,CA,Monterey Park,91755
"33.786594,-118.298662",1,-8,-118.298662,33.786594,CA,Monterey Park,91756
"34.839964,-115.967051",1,-8,-115.967051,34.839964,CA,Ontario,91758
"34.231581,-117.66106",1,-8,-117.66106,34.231581,CA,Mt Baldy,91759
"33.752886,-116.055617",1,-8,-116.055617,33.752886,CA,Norco,91760
"34.036085,-117.6086",1,-8,-117.6086,34.036085,CA,Ontario,91761
"34.057561,-117.66563",1,-8,-117.66563,34.057561,CA,Ontario,91762
"34.07041,-117.69938",1,-8,-117.69938,34.07041,CA,Montclair,91763
"34.077327,-117.6222",1,-8,-117.6222,34.077327,CA,Ontario,91764
"34.004172,-117.81673",1,-8,-117.81673,34.004172,CA,Diamond Bar,91765
"34.045584,-117.75305",1,-8,-117.75305,34.045584,CA,Pomona,91766
"34.080143,-117.73861",1,-8,-117.73861,34.080143,CA,Pomona,91767
"34.06521,-117.77932",1,-8,-117.77932,34.06521,CA,Pomona,91768
"33.786594,-118.298662",1,-8,-118.298662,33.786594,CA,Pomona,91769
"34.066143,-118.08475",1,-8,-118.08475,34.066143,CA,Rosemead,91770
"33.786594,-118.298662",1,-8,-118.298662,33.786594,CA,Rosemead,91771
"33.786594,-118.298662",1,-8,-118.298662,33.786594,CA,Rosemead,91772
"34.103341,-117.81814",1,-8,-117.81814,34.103341,CA,San Dimas,91773
"34.114041,-118.09035",1,-8,-118.09035,34.114041,CA,San Gabriel,91775
"34.089059,-118.0951",1,-8,-118.0951,34.089059,CA,San Gabriel,91776
"33.786594,-118.298662",1,-8,-118.298662,33.786594,CA,San Gabriel,91778
"34.101608,-118.05606",1,-8,-118.05606,34.101608,CA,Temple City,91780
"34.138575,-117.66356",1,-8,-117.66356,34.138575,CA,Upland,91784
"34.839964,-115.967051",1,-8,-115.967051,34.839964,CA,Upland,91785
"34.101659,-117.65776",1,-8,-117.65776,34.101659,CA,Upland,91786
"33.786594,-118.298662",1,-8,-118.298662,33.786594,CA,Walnut,91788
"34.018361,-117.85438",1,-8,-117.85438,34.018361,CA,Walnut,91789
"34.068059,-117.93835",1,-8,-117.93835,34.068059,CA,West Covina,91790
"34.063645,-117.89743",1,-8,-117.89743,34.063645,CA,West Covina,91791
"34.020711,-117.89932",1,-8,-117.89932,34.020711,CA,West Covina,91792
"33.786594,-118.298662",1,-8,-118.298662,33.786594,CA,West Covina,91793
"33.786594,-118.298662",1,-8,-118.298662,33.786594,CA,Walnut,91795
"33.786594,-118.298662",1,-8,-118.298662,33.786594,CA,Pomona,91797
"34.839964,-115.967051",1,-8,-115.967051,34.839964,CA,Ontario,91798
"33.786594,-118.298662",1,-8,-118.298662,33.786594,CA,Pomona,91799
"34.090409,-118.127",1,-8,-118.127,34.090409,CA,Alhambra,91801
"33.786594,-118.298662",1,-8,-118.298662,33.786594,CA,Alhambra,91802
"34.072959,-118.1462",1,-8,-118.1462,34.072959,CA,Alhambra,91803
"33.786594,-118.298662",1,-8,-118.298662,33.786594,CA,Alhambra,91804
"33.786594,-118.298662",1,-8,-118.298662,33.786594,CA,Alhambra,91841
"33.786594,-118.298662",1,-8,-118.298662,33.786594,CA,Alhambra,91896
"33.786594,-118.298662",1,-8,-118.298662,33.786594,CA,Alhambra,91899
"32.823102,-116.73864",1,-8,-116.73864,32.823102,CA,Alpine,91901
"32.663803,-117.02456",1,-8,-117.02456,32.663803,CA,Bonita,91902
"33.016928,-116.846046",1,-8,-116.846046,33.016928,CA,Alpine,91903
"32.672239,-116.31497",1,-8,-116.31497,32.672239,CA,Boulevard,91905
"32.664307,-116.46513",1,-8,-116.46513,32.664307,CA,Campo,91906
"33.016928,-116.846046",1,-8,-116.846046,33.016928,CA,Bonita,91908
"33.016928,-116.846046",1,-8,-116.846046,33.016928,CA,Chula Vista,91909
"32.638654,-117.06686",1,-8,-117.06686,32.638654,CA,Chula Vista,91910
"32.608799,-117.0607",1,-8,-117.0607,32.608799,CA,Chula Vista,91911
"33.016928,-116.846046",1,-8,-116.846046,33.016928,CA,Chula Vista,91912
"32.642486,-116.98973",1,-8,-116.98973,32.642486,CA,Chula Vista,91913
"32.662563,-116.95413",1,-8,-116.95413,32.662563,CA,Chula Vista,91914
"32.638072,-116.95195",1,-8,-116.95195,32.638072,CA,Chula Vista,91915
"32.890384,-116.62459",1,-8,-116.62459,32.890384,CA,Descanso,91916
"32.616539,-116.71187",1,-8,-116.71187,32.616539,CA,Dulzura,91917
"33.016928,-116.846046",1,-8,-116.846046,33.016928,CA,Chula Vista,91921
"32.701452,-117.002054",1,-8,-117.002054,32.701452,CA,La Presa,91927
"32.852086,-116.55559",1,-8,-116.55559,32.852086,CA,Guatay,91931
"32.579555,-117.11708",1,-8,-117.11708,32.579555,CA,Imperial Beach,91932
"33.016928,-116.846046",1,-8,-116.846046,33.016928,CA,Imperial Beach,91933
"32.624424,-116.17025",1,-8,-116.17025,32.624424,CA,Jacumba,91934
"32.718186,-116.82606",1,-8,-116.82606,32.718186,CA,Jamul,91935
"32.761801,-117.01273",1,-8,-117.01273,32.761801,CA,La Mesa,91941
"32.785,-117.0186",1,-8,-117.0186,32.785,CA,La Mesa,91942
"33.016928,-116.846046",1,-8,-116.846046,33.016928,CA,La Mesa,91943
"33.016928,-116.846046",1,-8,-116.846046,33.016928,CA,La Mesa,91944
"32.733451,-117.0337",1,-8,-117.0337,32.733451,CA,Lemon Grove,91945
"33.016928,-116.846046",1,-8,-116.846046,33.016928,CA,Lemon Grove,91946
"33.016928,-116.846046",1,-8,-116.846046,33.016928,CA,Lincoln Acres,91947
"32.875267,-116.42826",1,-8,-116.42826,32.875267,CA,Mount Laguna,91948
"32.670903,-117.09272",1,-8,-117.09272,32.670903,CA,National City,91950
"33.016928,-116.846046",1,-8,-116.846046,33.016928,CA,National City,91951
"32.773317,-116.49139",1,-8,-116.49139,32.773317,CA,Pine Valley,91962
"32.620782,-116.60671",1,-8,-116.60671,32.620782,CA,Potrero,91963
"33.016928,-116.846046",1,-8,-116.846046,33.016928,CA,Spring Valley,91976
"32.721145,-116.99612",1,-8,-116.99612,32.721145,CA,Spring Valley,91977
"32.732539,-116.95091",1,-8,-116.95091,32.732539,CA,Spring Valley,91978
"33.016928,-116.846046",1,-8,-116.846046,33.016928,CA,Spring Valley,91979
"32.588485,-116.63034",1,-8,-116.63034,32.588485,CA,Tecate,91980
"33.016928,-116.846046",1,-8,-116.846046,33.016928,CA,Tecate,91987
"33.016928,-116.846046",1,-8,-116.846046,33.016928,CA,Potrero,91990
"33.198032,-117.234701",1,-8,-117.234701,33.198032,CA,Carlsbad,92002
"33.289265,-117.20011",1,-8,-117.20011,33.289265,CA,Bonsall,92003
"33.184028,-116.26597",1,-8,-116.26597,33.184028,CA,Borrego Springs,92004
"33.026742,-117.27816",1,-8,-117.27816,33.026742,CA,Cardiff By The Sea,92007
"33.158137,-117.32646",1,-8,-117.32646,33.158137,CA,Carlsbad,92008
"33.097841,-117.26744",1,-8,-117.26744,33.097841,CA,Carlsbad,92009
"33.016928,-116.846046",1,-8,-116.846046,33.016928,CA,Carlsbad,92013
"32.961812,-117.25967",1,-8,-117.25967,32.961812,CA,Del Mar,92014
"33.016928,-116.846046",1,-8,-116.846046,33.016928,CA,Carlsbad,92018
"32.788736,-116.90487",1,-8,-116.90487,32.788736,CA,El Cajon,92019
"32.7991,-116.97334",1,-8,-116.97334,32.7991,CA,El Cajon,92020
"32.8201,-116.91234",1,-8,-116.91234,32.8201,CA,El Cajon,92021
"33.016928,-116.846046",1,-8,-116.846046,33.016928,CA,El Cajon,92022
"33.016928,-116.846046",1,-8,-116.846046,33.016928,CA,Encinitas,92023
"33.053092,-117.26855",1,-8,-117.26855,33.053092,CA,Encinitas,92024
"33.106862,-117.07077",1,-8,-117.07077,33.106862,CA,Escondido,92025
"33.181543,-117.11136",1,-8,-117.11136,33.181543,CA,Escondido,92026
"33.142706,-117.03049",1,-8,-117.03049,33.142706,CA,Escondido,92027
"33.380359,-117.20605",1,-8,-117.20605,33.380359,CA,Fallbrook,92028
"33.087868,-117.11558",1,-8,-117.11558,33.087868,CA,Escondido,92029
"33.016928,-116.846046",1,-8,-116.846046,33.016928,CA,Escondido,92030
"34.587473,-117.406293",1,-8,-117.406293,34.587473,CA,Adelanto,92031
"33.016928,-116.846046",1,-8,-116.846046,33.016928,CA,Escondido,92033
"33.02757,-116.53109",1,-8,-116.53109,33.02757,CA,Julian,92036
"32.838761,-117.26159",1,-8,-117.26159,32.838761,CA,La Jolla,92037
"33.016928,-116.846046",1,-8,-116.846046,33.016928,CA,La Jolla,92038
"33.016928,-116.846046",1,-8,-116.846046,33.016928,CA,La Jolla,92039
"32.873849,-116.90477",1,-8,-116.90477,32.873849,CA,Lakeside,92040
"33.016928,-116.846046",1,-8,-116.846046,33.016928,CA,Escondido,92046
"33.016928,-116.846046",1,-8,-116.846046,33.016928,CA,Oceanside,92049
"33.016928,-116.846046",1,-8,-116.846046,33.016928,CA,Oceanside,92051
"33.016928,-116.846046",1,-8,-116.846046,33.016928,CA,Oceanside,92052
